Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
38.852165,,Insert,269525743,0,B,1000,140500,G,
38.852193,,Insert,269525751,0,B,1000,139900,G,
38.854947,,Cancel,269525543,,,-2000,,,
38.854947,,Insert,269525803,0,B,2000,106600,G,
38.859016,,Insert,269525879,0,A,1000,141000,G,
38.863051,,Cancel,269525879,,,-1000,,,
38.868414,,Cancel,269525803,,,-2000,,,
38.868414,,Insert,269526027,0,B,2000,106700,G,
38.868527,,Cancel,269525751,,,-1000,,,
38.868529,,Insert,269526031,0,B,1000,140500,G,
38.868635,,Cancel,269525727,,,-1000,,,
38.869886,,Cancel,269520459,,,-1000,,,
38.869978,,Insert,269526075,0,B,8000,140600,G,
38.870261,,Cancel,269525735,,,-2000,,,
38.870882,,Cancel,269526031,,,-1000,,,
38.870888,,Insert,269526091,0,A,1000,140700,G,
38.871829,,Cancel,269526075,,,-8000,,,
38.871863,,Insert,269526107,0,A,1000,140700,G,
38.871863,,Insert,269526111,0,B,2000,139600,G,
38.872273,,Insert,269526119,0,B,1000,139900,G,
38.878028,,Cancel,269525743,,,-1000,,,
38.878032,,Insert,269526171,0,B,1000,140600,G,
38.87806,,Cancel,269526111,,,-2000,,,
38.878315,,Cancel,269526119,,,-1000,,,
38.880784,,Insert,269526187,0,B,710,140600,G,
38.88126,,Cancel,269526107,,,-1000,,,
38.894064,,Cancel,7017155,,,-10000,,,
38.894064,,Cancel,7017156,,,-10000,,,
38.894064,,Insert,7017157,1,A,10000,141200,G,
38.894064,,Insert,7017158,1,B,10000,140000,G,
38.941794,,Insert,269527799,0,B,1000,140500,G,
38.941816,,Cancel,269511387,,,-1000,,,
38.941819,,Cancel,269491995,,,-1000,,,
38.942665,,Insert,269527851,0,B,8000,140600,G,
38.942688,,Insert,269527855,0,B,1000,111000,G,
38.942712,,Insert,269527867,0,B,1000,96300,G,
38.942769,,Cancel,269526091,,,-1000,,,
38.963133,minusOne,Cancel,172,,,-160,,,
38.963235,minusOne,Insert,181,1,A,160,140900,G,
38.968512,,Insert,269529635,0,A,1000,140700,G,
38.970116,,Cancel,269529635,,,-1000,,,
38.970331,,Cancel,269519611,,,-8000,,,
38.970331,,Cancel,269519623,,,-1000,,,
38.970338,,Cancel,269520599,,,-2000,,,
38.970338,,Insert,269529703,0,B,2000,140400,G,
38.970438,,Insert,269529739,0,B,1000,140300,G,
38.97047,,Cancel,269520103,,,-1000,,,
38.970528,,Insert,269529795,0,B,1000,140600,G,
38.970553,,Cancel,269524867,,,-1000,,,
38.970727,,Cancel,269529739,,,-1000,,,
39.004179,,Insert,269530707,0,A,8000,140800,G,
39.004205,,Cancel,269529795,,,-1000,,,
39.004231,,Insert,269530719,0,A,1000,140700,G,
39.014291,,Insert,269530803,0,A,2000,142000,G,
39.014305,,Insert,269530807,0,A,1000,140700,G,
39.015189,,Cancel,269530807,,,-1000,,,
39.015261,,Insert,269530823,0,A,1000,142300,G,
39.031,minusOne,Cancel,171,,,-154,,,
39.043638,,Insert,269531075,0,A,1000,140700,G,
39.043677,,Cancel,269527799,,,-1000,,,
39.043725,,Cancel,269527851,,,-8000,,,
39.043726,,Cancel,269530823,,,-1000,,,
39.043998,,Cancel,269526187,,,-710,,,
39.044188,,Insert,269531143,0,B,710,140600,G,
39.047,minusOne,Insert,181,1,A,160,140900,G,
39.064423,,Insert,5096650,1,A,34,139700,G,
39.06705,,Cancel,269526171,,,-1000,,,
39.067073,,Cancel,269520135,,,-1000,,,
39.067238,,Insert,269531611,0,A,2000,141000,G,
39.067253,,Cancel,269531143,,,-710,,,
39.067253,,Cancel,269530803,,,-2000,,,
39.067264,,Insert,269531619,0,A,1000,185000,G,
39.067275,,Cancel,269527855,,,-1000,,,
39.067282,,Insert,269531647,0,A,1000,140700,G,
39.067289,,Insert,269531655,0,B,1000,140500,G,
39.067316,,Insert,269531663,0,B,1000,110900,G,
39.067348,,Insert,269531667,0,B,1000,139900,G,
39.067377,,Insert,269531675,0,B,2000,139600,G,
39.067409,,Cancel,269529703,,,-2000,,,
39.067409,,Insert,269531679,0,B,2000,139400,G,
39.067706,,Insert,269531759,0,A,1000,140700,G,
39.067812,,Insert,269531819,0,A,1000,140700,G,
39.067827,,Cancel,269531819,,,-1000,,,
39.067834,,Cancel,269526027,,,-2000,,,
39.067834,,Insert,269531831,0,B,2000,106600,G,
39.067928,,Insert,269531867,0,A,1000,141000,G,
39.068158,,Cancel,269525535,,,-3000,,,
39.068225,,Cancel,269531867,,,-1000,,,
39.068486,,Cancel,269522863,,,-2000,,,
39.068486,,Insert,269532059,0,A,2000,140900,G,
39.068544,,Insert,269532075,0,A,1000,141000,G,
39.068723,,Cancel,269532059,,,-2000,,,
39.069392,,Cancel,269524123,,,-1000,,,
39.072483,,Insert,269532403,0,A,2000,140900,G,
39.073151,,Cancel,269525103,,,-8000,,,
39.073157,,Insert,269532435,0,A,8000,140700,G,
39.073178,,Cancel,269523383,,,-1000,,,
39.073755,,Insert,269532471,0,B,8000,140500,G,
39.07376,,Insert,269532475,0,B,1000,140000,G,
39.073772,,Cancel,269532403,,,-2000,,,
39.073971,,Insert,269532491,0,B,1000,140500,G,
39.074004,,Cancel,269532075,,,-1000,,,
39.074043,,Cancel,269532435,,,-8000,,,
39.074222,,Insert,269532547,0,B,1000,140200,G,
39.074434,,Cancel,269531655,,,-1000,,,
39.074437,,Insert,269532579,0,B,1000,140600,G,
39.074462,,Cancel,269531675,,,-2000,,,
39.07447,,Insert,269532583,0,B,3000,140300,G,
39.074473,,Cancel,269531759,,,-1000,,,
39.074518,,Cancel,269531831,,,-2000,,,
39.074518,,Insert,269532587,0,B,2000,106700,G,
39.074534,,Cancel,269531667,,,-1000,,,
39.078927,,Cancel,269532579,,,-1000,,,
39.079147,,Insert,269532815,0,B,1000,140500,G,
39.079173,,Insert,269532819,0,B,2000,139600,G,
39.079271,,Insert,269532827,0,B,1000,139900,G,
39.079374,,Cancel,269532587,,,-2000,,,
39.079374,,Insert,269532831,0,B,2000,106600,G,
39.080526,,Insert,269532851,0,B,8000,140600,G,
39.08055,,Cancel,269532827,,,-1000,,,
39.080553,,Cancel,269532819,,,-2000,,,
39.080598,,Cancel,269532831,,,-2000,,,
39.080598,,Insert,269532859,0,B,2000,106700,G,
39.086306,,Cancel,269532851,,,-8000,,,
39.086337,,Insert,269532931,0,B,2000,139600,G,
39.090961,,Insert,269532963,0,B,1000,139900,G,
39.091607,,Cancel,269532859,,,-2000,,,
39.091607,,Insert,269532971,0,B,2000,106600,G,
39.142422,,Insert,269533543,0,B,1000,139100,G,
39.172311,,Insert,269534051,0,A,1000,142200,G,
39.174889,,Cancel,269531679,,,-2000,,,
39.174889,,Insert,269534071,0,B,2000,140400,G,
39.206485,,Cancel,7017157,,,-10000,,,
39.206485,,Cancel,7017158,,,-9966,,,
39.206485,,Insert,7017159,1,A,10000,141200,G,
39.206485,,Insert,7017160,1,B,10000,140000,G,
39.219966,,Cancel,269532547,,,-1000,,,
39.219989,,Cancel,269498351,,,-1000,,,
39.221656,,Insert,269534947,0,A,2000,140900,G,
39.221683,,Insert,269534955,0,A,1000,170300,G,
39.221833,,Cancel,269523651,,,-1000,,,
39.221911,,Cancel,269523655,,,-2000,,,
39.221911,,Insert,269535071,0,A,2000,175200,G,
39.222052,,Cancel,269535071,,,-2000,,,
39.222052,,Insert,269535107,0,A,2000,175300,G,
39.222085,,Insert,269535115,0,A,1000,140600,G,
39.222109,,Cancel,269527867,,,-1000,,,
39.222126,,Cancel,269535107,,,-2000,,,
39.222126,,Insert,269535135,0,A,2000,175200,G,
39.222149,,Insert,269535139,0,B,1000,96200,G,
39.222185,,Cancel,269521895,,,-1000,,,
39.222212,,Cancel,269532491,,,-1000,,,
39.22224,,Insert,269535151,0,A,1000,140600,G,
39.222249,,Cancel,269523595,,,-2000,,,
39.222309,,Cancel,269530719,,,-1000,,,
39.22255,,Cancel,269422015,,,-1000,,,
39.22255,,Insert,269535191,0,A,1000,140900,G,
39.222868,,Insert,269535231,0,A,1000,140600,G,
39.222868,,Insert,269535235,0,A,1000,140600,G,
39.223009,,Insert,269535271,0,A,8000,140700,G,
39.223712,,Insert,269535311,0,A,1000,141100,G,
39.227706,,Cancel,269401895,,,-1000,,,
39.228966,,Insert,269535411,0,A,1000,145600,G,
39.232967,,Cancel,269534071,,,-2000,,,
39.232967,,Insert,269535555,0,B,2000,139400,G,
39.233051,,Cancel,269533543,,,-1000,,,
39.233106,,Cancel,269532471,,,-8000,,,
39.234754,,Cancel,269411007,,,-1000,,,
39.257344,,Cancel,269409995,,,-1000,,,
39.257688,,Insert,269536211,0,B,1000,139300,G,
39.259136,,Cancel,269424307,,,-1000,,,
39.259141,,Insert,269536283,0,A,1000,140900,G,
39.265476,,Cancel,269391855,,,-670,,,
39.265524,,Cancel,269532815,,,-1000,,,
39.265628,,Insert,269536547,0,A,8000,140600,G,
39.265637,,Insert,269536563,0,A,1000,140600,G,
39.265708,,Cancel,269381047,,,-1000,,,
39.266026,,Insert,269536795,0,A,1000,140600,G,
39.266072,,Cancel,269534051,,,-1000,,,
39.266164,,Cancel,269391791,,,-1000,,,
39.266167,,Cancel,269381771,,,-2000,,,
39.266167,,Insert,269536859,0,B,2000,139300,G,
39.266173,,Cancel,269532583,,,-3000,,,
39.266276,,Insert,269536923,0,A,1000,141000,G,
39.26633,,Insert,269536967,0,A,2000,140900,G,
39.266339,,Insert,269536971,0,A,1000,140600,G,
39.266343,,Cancel,269409259,,,-2000,,,
39.267113,,Insert,269537455,0,A,1000,140900,G,
39.267414,,Cancel,269537455,,,-1000,,,
39.267909,,Cancel,269421787,,,-1000,,,
39.271678,,Cancel,269536795,,,-1000,,,
39.281,minusOne,Cancel,181,,,-160,,,
39.281,minusOne,Insert,183,1,A,160,140800,G,
39.28533,,Cancel,269505459,,,-1000,,,
39.313377,,Insert,269538891,0,A,1000,141200,G,
39.3134,,Cancel,269531619,,,-1000,,,
39.31585,,Insert,269538959,0,B,1000,138900,G,
39.352449,,Insert,269539559,0,A,1000,142100,G,
39.352474,,Insert,269539563,0,A,1000,184900,G,
39.393043,,Cancel,269536547,,,-8000,,,
39.437273,,Insert,269541035,0,A,8000,140600,G,
39.453684,minusOne,Cancel,181,,,-160,,,
39.453832,minusOne,Insert,184,1,A,160,140800,G,
39.454934,,Cancel,269536923,,,-1000,,,
39.479787,,Insert,269541935,0,A,1000,141000,G,
39.480596,,Cancel,7017159,,,-10000,,,
39.480596,,Cancel,7017160,,,-10000,,,
39.480596,,Insert,7017161,1,A,10000,141200,G,
39.480596,,Insert,7017162,1,B,10000,140000,G,
39.561427,,Cancel,269541035,,,-8000,,,
39.561532,,Insert,269543231,0,A,8000,140600,G,
39.562871,,Insert,269543283,0,A,1000,140900,G,
39.563403,,Cancel,269543283,,,-1000,,,
39.585452,,Insert,269543623,0,A,1000,140900,G,
39.629417,,Cancel,269377703,,,-660,,,
39.629419,,Insert,269544583,0,A,720,140600,G,
39.629449,,Cancel,269376299,,,-8000,,,
39.62946,,Insert,269544595,0,A,1000,140600,G,
39.629644,,Insert,269544615,0,B,8000,140200,G,
39.629803,,Cancel,269391655,,,-1000,,,
39.629889,,Insert,269544659,0,A,2000,140800,G,
39.629902,,Cancel,269392563,,,-2000,,,
39.629911,,Cancel,269376335,,,-1000,,,
39.629922,,Cancel,269541935,,,-1000,,,
39.630058,,Insert,269544875,0,A,2000,140600,G,
39.63008,,Insert,6236781,0,A,500,140500,F,
39.630113,,Insert,6236782,0,A,500,140500,F,
39.630125,,Insert,269544915,0,B,1000,140500,G,
39.630139,,Insert,6236783,0,A,1000,140500,F,
39.630139,,Insert,269544931,0,A,1000,140500,G,
39.630143,,Insert,269544935,0,A,190,140600,G,
39.630168,,Insert,269544955,0,A,1000,140500,G,
39.630168,,Insert,269544963,0,A,1000,140500,G,
39.630168,,Insert,269544967,0,B,3000,140200,G,
39.630173,,Insert,269544971,0,A,1000,140600,G,
39.630173,,Cancel,269544935,,,-190,,,
39.630173,,Insert,269544979,0,A,1000,140500,G,
39.630192,,Insert,269544995,0,B,2000,139500,G,
39.630192,,Insert,269544999,0,B,1000,140400,G,
39.630192,,Insert,269545003,0,A,1000,140500,G,
39.630192,,Insert,269545007,0,A,3000,140800,G,
39.630194,,Cancel,269521043,,,-3000,,,
39.630216,,Cancel,269532971,,,-2000,,,
39.630216,,Insert,269545043,0,B,2000,106500,G,
39.63022,,Insert,269545051,0,A,2000,140500,G,
39.63025,,Insert,269545067,0,A,1000,140500,G,
39.63025,,Insert,269545071,0,B,1000,139800,G,
39.630261,,Cancel,269535151,,,-1000,,,
39.63027,,Cancel,269535135,,,-2000,,,
39.63027,,Insert,269545107,0,A,2000,175100,G,
39.63027,,Cancel,269544875,,,-2000,,,
39.630331,,Cancel,269380903,,,-2000,,,
39.630734,,Insert,269545399,0,A,1000,140500,G,
39.630734,,Insert,269545403,0,A,1000,140800,G,
39.631052,,Cancel,269415867,,,-1000,,,
39.631052,,Insert,269545623,0,A,1000,140800,G,
39.631052,,Cancel,269544999,,,-1000,,,
39.631179,,Cancel,269376279,,,-1000,,,
39.631209,,Cancel,269420807,,,-1000,,,
39.631209,,Insert,269545763,0,A,1000,141000,G,
39.631211,,Cancel,269544955,,,-1000,,,
39.631787,,Cancel,269545403,,,-1000,,,
39.632859,,Cancel,269401879,,,-1000,,,
39.633862,,Insert,269546607,0,B,1000,139900,G,
39.636884,,Cancel,269545051,,,-2000,,,
39.637605,,Insert,269547363,0,A,1000,140500,G,
39.638242,,Insert,269547423,0,A,8000,140500,G,
39.638242,,Cancel,269420695,,,-8000,,,
39.638244,,Cancel,269393347,,,-2000,,,
39.638689,,Insert,269547515,0,A,1000,140800,G,
39.638797,,Cancel,269539559,,,-1000,,,
39.638995,,Cancel,269547515,,,-1000,,,
39.639343,,Cancel,269547423,,,-8000,,,
39.639437,,Insert,269547607,0,A,40000,143000,G,
39.640019,,Insert,269547639,0,B,1000,140300,G,
39.640212,,Insert,269547683,0,B,710,140400,G,
39.640293,,Cancel,269545399,,,-1000,,,
39.640317,,Cancel,269547639,,,-1000,,,
39.645043,,Cancel,269547683,,,-710,,,
39.645076,,Cancel,269547363,,,-1000,,,
39.658287,,Cancel,269544595,,,-1000,,,
39.679297,,Insert,269548595,0,B,710,140400,G,
39.700168,,Cancel,269544583,,,-720,,,
39.700182,,Insert,269548983,0,B,1000,140300,G,
39.700235,,Cancel,269545067,,,-1000,,,
39.700306,,Cancel,269544979,,,-1000,,,
39.700306,,Cancel,269544963,,,-1000,,,
39.700317,,Insert,269549023,0,B,8000,140400,G,
39.700364,,Insert,269549063,0,B,1000,140400,G,
39.700373,,Cancel,269544971,,,-1000,,,
39.700392,,Cancel,269536563,,,-1000,,,
39.700395,,Cancel,269543623,,,-1000,,,
39.700438,,Cancel,269544931,,,-1000,,,
39.700463,,Cancel,269545003,,,-1000,,,
39.700496,,Insert,269549099,0,A,1000,141000,G,
39.700507,,Insert,269549111,0,A,1000,140600,G,
39.700519,,Insert,269549119,0,A,1000,140600,G,
39.700525,,Insert,269549123,0,A,2000,141500,G,
39.700747,,Insert,269549195,0,B,1000,140400,G,
39.700914,,Cancel,269543231,,,-8000,,,
39.700914,,Cancel,269536971,,,-1000,,,
39.700914,,Cancel,269544659,,,-2000,,,
39.701016,,Amend,269547607,,,-20000,,,
39.701029,,Cancel,269545107,,,-2000,,,
39.701029,,Insert,269549307,0,A,2000,175200,G,
39.701074,,Insert,269549319,0,A,1000,140900,G,
39.701214,,Insert,269549367,0,B,1000,140100,G,
39.701234,,Cancel,269547607,,,-20000,,,
39.701291,,Cancel,269549119,,,-1000,,,
39.701439,,Cancel,269549319,,,-1000,,,
39.701546,,Insert,269549431,0,A,1000,140900,G,
39.701571,,Cancel,269549367,,,-1000,,,
39.701841,,Cancel,269549431,,,-1000,,,
39.702089,,Insert,269549555,0,B,1000,140100,G,
39.702383,,Cancel,269549555,,,-1000,,,
39.702469,,Cancel,269545763,,,-1000,,,
39.703266,,Insert,269549707,0,B,1000,140400,G,
39.704254,,Insert,269549807,0,A,1000,140600,G,
39.712164,,Cancel,269549707,,,-1000,,,
39.732501,,Cancel,269549111,,,-1000,,,
39.732507,,Insert,269550287,0,A,1000,140600,G,
39.732525,,Cancel,269534955,,,-1000,,,
39.743312,minusOne,Cancel,184,,,-160,,,
39.744112,minusOne,Insert,186,1,A,160,140700,G,
39.744427,,Cancel,269549807,,,-1000,,,
39.765,minusOne,Cancel,183,,,-160,,,
39.765,minusOne,Insert,186,1,A,160,140700,G,
39.787824,,Insert,269551015,0,A,8000,140600,G,
39.78814,,Insert,269551023,0,A,1000,140600,G,
39.788167,,Insert,269551027,0,A,1000,140600,G,
39.797025,,Insert,269551199,0,A,1000,140900,G,
39.797047,,Cancel,269531663,,,-1000,,,
39.79705,,Insert,269551203,0,A,1000,170200,G,
39.797324,,Cancel,269551199,,,-1000,,,
39.79752,,Cancel,7017161,,,-10000,,,
39.79752,,Cancel,7017162,,,-10000,,,
39.79752,,Insert,7017163,1,A,10000,141100,G,
39.79752,,Insert,7017164,1,B,10000,139900,G,
39.811568,,Cancel,269395515,,,-1000,,,
39.811592,,Insert,269551323,0,B,1000,110800,G,
39.811865,,Insert,269551331,0,B,1000,139500,G,
39.811867,,Insert,269551335,0,A,1000,141000,G,
39.812141,,Insert,269551339,0,A,1000,140600,G,
39.818158,,Insert,269551443,0,A,1000,140600,G,
39.818197,,Cancel,269549307,,,-2000,,,
39.818197,,Insert,269551447,0,A,2000,175100,G,
39.818559,,Insert,269551487,0,A,1000,140500,G,
39.818559,,Insert,269551491,0,A,1000,140500,G,
39.818578,,Cancel,269551339,,,-1000,,,
39.818582,,Cancel,269549099,,,-1000,,,
39.818585,,Insert,269551499,0,A,1000,140500,G,
39.818621,,Cancel,269395359,,,-1000,,,
39.81865,,Cancel,269551023,,,-1000,,,
39.818733,,Insert,269551515,0,B,1000,139200,G,
39.818754,,Cancel,269548983,,,-1000,,,
39.818759,,Insert,269551519,0,A,1000,140500,G,
39.818786,,Cancel,269549063,,,-1000,,,
39.818805,,Cancel,269549123,,,-2000,,,
39.820444,,Insert,269551639,0,B,1000,140300,G,
39.820495,,Cancel,269549023,,,-8000,,,
39.820544,,Cancel,269548595,,,-710,,,
39.82059,,Cancel,269551639,,,-1000,,,
39.823938,,Cancel,269493835,,,-1000,,,
39.823942,,Insert,269551795,0,A,1000,140800,G,
39.826675,,Cancel,269522055,,,-1000,,,
39.827019,,Insert,269551839,0,B,1000,140300,G,
39.829066,,Insert,269551875,0,B,710,140400,G,
39.830812,,Insert,269551895,0,A,2000,141800,G,
39.830969,,Insert,269551899,0,A,40000,143000,G,
39.842562,,Insert,269552139,0,B,1000,140300,G,
39.842867,,Cancel,269551519,,,-1000,,,
39.843013,,Insert,269552155,0,B,1000,140400,G,
39.84423,,Insert,269552199,0,B,8000,140400,G,
39.847103,,Cancel,269551795,,,-1000,,,
39.850494,,Cancel,269552199,,,-8000,,,
39.851053,,Insert,269552327,0,A,1000,140500,G,
39.85167,,Cancel,269552139,,,-1000,,,
39.852639,,Insert,269552359,0,A,1000,140800,G,
39.852661,,Cancel,269535139,,,-1000,,,
39.873053,,Insert,269552471,0,B,1000,140300,G,
39.873078,,Insert,269552475,0,B,1000,96100,G,
39.873948,,Cancel,269551443,,,-1000,,,
39.892416,,Insert,269552919,0,A,1000,142000,G,
39.915415,,Insert,269553167,0,A,1000,140600,G,
39.925701,,Insert,269553255,0,A,2000,140800,G,
39.925719,,Cancel,269551895,,,-2000,,,
39.925722,,Cancel,269551203,,,-1000,,,
39.925749,,Cancel,269549195,,,-1000,,,
39.925758,,Cancel,269552471,,,-1000,,,
39.925773,,Insert,269553279,0,A,1000,170100,G,
39.925836,,Cancel,269551875,,,-710,,,
39.925937,,Cancel,269552155,,,-1000,,,
39.925971,,Insert,269553355,0,B,2000,139400,G,
39.925978,,Insert,269553359,0,B,1000,140300,G,
39.926054,,Insert,269553363,0,B,1000,139700,G,
39.926151,,Insert,269553367,0,A,1000,140500,G,
39.926193,,Insert,269553375,0,A,8000,140500,G,
39.92666,,Cancel,269538959,,,-1000,,,
39.934584,,Cancel,269553375,,,-8000,,,
39.934605,,Cancel,269551323,,,-1000,,,
39.934622,,Cancel,269553367,,,-1000,,,
39.934646,,Insert,269553651,0,B,1000,110700,G,
39.934973,,Insert,269553679,0,B,1000,140000,G,
39.942001,,Insert,269553839,0,B,1000,140300,G,
39.942032,,Cancel,269553255,,,-2000,,,
39.942057,,Cancel,269553839,,,-1000,,,
39.942066,,Cancel,269552919,,,-1000,,,
39.942352,,Amend,269551899,,,-20000,,,
39.954224,,Cancel,269553679,,,-1000,,,
39.982275,,Insert,269554219,0,A,20000,143000,G,
39.982418,,Insert,269554223,0,B,1000,138900,G,
40.012427,,Insert,269554579,0,A,1000,142000,G,
40.01283,,Insert,269554603,0,B,1000,140000,G,
40.032507,,Cancel,269553363,,,-1000,,,
40.032514,,Insert,269554891,0,B,1000,140300,G,
40.032514,,Insert,269554895,0,B,1000,140400,G,
40.032546,,Insert,269554899,0,B,710,140400,G,
40.03255,,Insert,269554903,0,B,8000,140400,G,
40.032615,,Insert,269554911,0,B,1000,140300,G,
40.032641,,Cancel,269553355,,,-2000,,,
40.035557,,Cancel,269554911,,,-1000,,,
40.035608,,Cancel,269554903,,,-8000,,,
40.041458,,Cancel,269554899,,,-710,,,
40.046828,,Insert,269555275,0,B,710,140400,G,
40.047986,,Insert,269555307,0,B,1000,140300,G,
40.055325,,Cancel,269555307,,,-1000,,,
40.055348,,Cancel,269553651,,,-1000,,,
40.05712,,Insert,269555715,0,B,1000,140300,G,
40.057143,,Insert,269555719,0,B,1000,110800,G,
40.057255,,Cancel,269552327,,,-1000,,,
40.057299,,Insert,269555731,0,B,8000,140400,G,
40.057632,,Cancel,269553359,,,-1000,,,
40.057783,,Insert,269555839,0,B,1000,140400,G,
40.058178,,Cancel,269554219,,,-20000,,,
40.058203,,Cancel,269551499,,,-1000,,,
40.058653,,Cancel,269551027,,,-1000,,,
40.05882,,Insert,269556051,0,A,1000,140700,G,
40.059837,,Cancel,269551491,,,-1000,,,
40.059839,,Cancel,269551487,,,-1000,,,
40.05987,,Insert,269556127,0,A,1000,140600,G,
40.05987,,Cancel,269554891,,,-1000,,,
40.059872,,Insert,269556135,0,A,2000,141500,G,
40.059882,,Insert,269556139,0,A,1000,140600,G,
40.059882,,Insert,269556143,0,A,1000,141000,G,
40.059945,,Cancel,269551447,,,-2000,,,
40.059945,,Insert,269556183,0,A,2000,175200,G,
40.062994,,Insert,269556443,0,A,1000,140900,G,
40.063155,,Cancel,269555731,,,-8000,,,
40.063332,,Insert,269556463,0,A,1000,140600,G,
40.063474,,Cancel,269556143,,,-1000,,,
40.063601,,Cancel,269556183,,,-2000,,,
40.063601,,Insert,269556475,0,A,2000,175100,G,
40.066977,,Cancel,269556475,,,-2000,,,
40.066977,,Insert,269556547,0,A,2000,175200,G,
40.067311,,Insert,269556551,0,A,1000,141000,G,
40.06777,,Cancel,269556443,,,-1000,,,
40.068248,,Cancel,269556139,,,-1000,,,
40.068283,,Insert,269556563,0,B,8000,140400,G,
40.074444,,Insert,269556631,0,A,20000,143000,G,
40.075115,,Cancel,269556563,,,-8000,,,
40.076384,,Insert,269556643,0,B,8000,140400,G,
40.076758,,Cancel,269556631,,,-20000,,,
40.076802,,Cancel,269551015,,,-8000,,,
40.076802,,Cancel,269550287,,,-1000,,,
40.076805,,Cancel,269554579,,,-1000,,,
40.07685,,Cancel,269556463,,,-1000,,,
40.077124,,Cancel,269551899,,,-20000,,,
40.077174,,Insert,269556763,0,B,1000,140100,G,
40.077366,,Cancel,269535271,,,-8000,,,
40.077585,,Insert,269557023,0,B,8000,140400,G,
40.077613,,Insert,269557059,0,B,8000,140400,G,
40.077623,,Insert,269557079,0,B,1000,140400,G,
40.077789,,Insert,269557171,0,B,1000,140400,G,
40.077828,,Cancel,269535115,,,-1000,,,
40.07795,,Cancel,269531647,,,-1000,,,
40.077975,,Cancel,269556127,,,-1000,,,
40.077998,,Cancel,269545007,,,-3000,,,
40.078029,,Cancel,269554223,,,-1000,,,
40.078204,,Cancel,269536967,,,-2000,,,
40.078241,,Insert,269557471,0,B,2000,140300,G,
40.078258,,Cancel,269536859,,,-2000,,,
40.07845,,Cancel,269555839,,,-1000,,,
40.078455,,Insert,269557535,0,B,1000,140500,G,
40.078481,,Cancel,269557023,,,-8000,,,
40.078484,,Cancel,269544995,,,-2000,,,
40.078484,,Cancel,269545071,,,-1000,,,
40.078486,,Insert,269557539,0,B,710,140500,G,
40.078487,,Insert,269557543,0,B,3000,140300,G,
40.078492,,Cancel,269557059,,,-8000,,,
40.078504,,Cancel,269544967,,,-3000,,,
40.078504,,Insert,269557547,0,B,8000,140500,G,
40.078507,,Insert,269557555,0,B,1000,140500,G,
40.078523,,Insert,269557575,0,B,8000,140500,G,
40.078545,,Cancel,269545043,,,-2000,,,
40.078545,,Insert,269557583,0,B,2000,106600,G,
40.078884,,Cancel,269557547,,,-8000,,,
40.079094,,Insert,269557771,0,A,1000,140700,G,
40.081589,,Cancel,269557575,,,-8000,,,
40.081724,,Insert,269558175,0,B,1000,140200,G,
40.081978,,Cancel,269535231,,,-1000,,,
40.08214,,Cancel,269535235,,,-1000,,,
40.082173,,Insert,269558215,0,B,8000,140500,G,
40.083889,,Insert,269558271,0,B,1000,140000,G,
40.089463,,Cancel,269552359,,,-1000,,,
40.091604,,Insert,269558575,0,B,1000,139000,G,
40.091813,,Insert,269558599,0,B,1000,140200,G,
40.093325,,Cancel,269557771,,,-1000,,,
40.093925,,Cancel,269551335,,,-1000,,,
40.095088,,Insert,269558787,0,A,1000,140900,G,
40.096075,,Cancel,269545623,,,-1000,,,
40.096296,,Cancel,269558599,,,-1000,,,
40.096383,,Insert,269558843,0,B,1000,140200,G,
40.096675,,Cancel,269558843,,,-1000,,,
40.099913,,Cancel,269557079,,,-1000,,,
40.100888,,Cancel,7017163,,,-10000,,,
40.100888,,Cancel,7017164,,,-10000,,,
40.100888,,Insert,7017165,1,A,10000,141200,G,
40.100888,,Insert,7017166,1,B,10000,140000,G,
40.108854,,Cancel,269558215,,,-8000,,,
40.130736,,Cancel,269557535,,,-1000,,,
40.130751,,Insert,269559507,0,A,8000,140700,G,
40.130812,,Insert,269559519,0,A,1000,142200,G,
40.130989,,Insert,269559523,0,A,1000,140600,G,
40.132066,,Insert,269559551,0,A,1000,140600,G,
40.132287,,Cancel,269557171,,,-1000,,,
40.155532,,Cancel,269558271,,,-1000,,,
40.155534,,Cancel,269558175,,,-1000,,,
40.155555,,Cancel,269552475,,,-1000,,,
40.15622,,Insert,269559863,0,B,1000,140400,G,
40.156245,,Insert,269559871,0,B,1000,96200,G,
40.156986,,Insert,269559899,0,B,1000,140200,G,
40.165016,,Insert,269560003,0,A,1000,140800,G,
40.183836,,Insert,269560279,0,A,2000,141800,G,
40.183858,,Cancel,269555719,,,-1000,,,
40.185218,,Cancel,269559551,,,-1000,,,
40.185243,,Insert,269560295,0,B,1000,110900,G,
40.188729,,Cancel,269560003,,,-1000,,,
40.221983,,Insert,5096651,1,B,101,142500,G,
40.221983,minusOne,Trade,186,1,A,6,140700,,-84
40.232893,,Cancel,269559507,,,-8000,,,
<<<<<<< HEAD
40.25,minusOne,Cancel,186,,,-154,,,
40.25,minusOne,Insert,189,1,A,160,140800,G,
40.25,minusOne,Hedge,190,0,B,6,140600,,
40.265,minusOne,Cancel,189,,,-160,,,
=======
40.241746,minusOne,Cancel,186,,,-154,,,
40.242036,minusOne,Insert,189,1,A,160,140800,G,
40.242076,minusOne,Hedge,190,0,B,6,140600,,
